ISN,Region,County,Child ID,Custody Start,Custody End,Custody Type,Custody Sequence Number,Custody Tracking Number
3588,IV-N,Noxubee,104078,2000-08-04,2002-04-08,CORD,1,52YC01P00007
3293,III-S,Hinds,104108,1999-05-18,2001-11-19,CORD,1,25YC01P00687
3589,III-S,Hinds,104116,2000-06-16,2006-04-25,CORD,1,25YC01P00865
713,V-W,Warren,104132,1997-04-10,2004-10-12,CORD,1,75YC01P00054
289,II-W,Sharkey,104183,2000-08-21,2007-05-25,CORD,1,63YC01P00001
331,II-W,Sharkey,104191,2000-08-21,2005-10-05,CORD,1,63YC01P00002
12449,II-W,Sharkey,104191,2005-10-12,2006-07-27,CORD,2,63YC05P00008
16114,II-W,Washington,104191,2007-03-28,2009-09-23,CORD,3,76YC07P00332
819,V-W,Warren,104213,2001-01-18,2001-06-19,CORD,1,75YC01P00077
823,V-W,Warren,104221,2001-01-18,2001-06-19,CORD,1,75YC01P00078
831,V-W,Warren,104248,2001-01-18,2001-06-19,CORD,1,75YC01P00080
897,V-W,Warren,104256,2001-01-18,2001-06-19,CORD,1,75YC01P00085
898,V-W,Warren,104264,2001-01-18,2001-06-19,CORD,1,75YC01P00084
900,V-W,Warren,104272,2001-01-18,2001-06-19,CORD,1,75YC01P00086
158,I-N,Alcorn,104302,1991-04-24,2001-08-03,CORD,1,02YC01P00002
5395,II-W,Leflore,104329,1988-02-05,2000-04-21,CORD,1,42YC01P00004
2437,III-S,Hinds,104353,2000-04-14,2003-01-27,CORD,1,25YC01P00324
2292,III-S,Hinds,104388,2000-08-23,2003-08-05,CORD,1,25YC01P00271
484,III-S,Hinds,104396,2000-03-05,2002-09-19,CORD,1,25YC01P00081
486,III-S,Hinds,104418,2000-03-05,2002-09-19,CORD,1,25YC01P00082
1557,I-S,Lee,104426,1990-11-02,2002-11-06,CORD,1,41YC01P00032
2327,I-N,Marshall,104442,2000-04-11,2002-05-14,CORD,1,47YC01P00040
2328,I-N,Marshall,104450,2000-04-11,2002-05-14,CORD,1,47YC01P00042
2329,I-N,Marshall,104469,2000-04-11,2002-05-14,CORD,1,47YC01P00043
2330,I-N,Marshall,104477,2000-04-11,2002-05-14,CORD,1,47YC01P00044
2331,I-N,Marshall,104485,2000-04-11,2002-05-14,CORD,1,47YC01P00045
2464,III-S,Hinds,104507,1995-05-17,2003-01-07,CORD,1,25YC01P00258
2461,III-S,Hinds,104515,1995-05-17,2002-01-08,CORD,1,25YC01P00259
2462,III-S,Hinds,104523,1995-05-17,2002-01-08,CORD,1,25YC01P00260
696,IV-S,Kemper,104531,2000-07-21,2001-04-03,CORD,1,35YC01P00010
697,IV-S,Kemper,104558,2000-07-21,2001-04-03,CORD,1,35YC01P00011
1505,II-W,Montgomery,104566,2000-08-18,2001-06-07,CORD,1,49YC01P00005
3595,IV-N,Lowndes,104612,1991-05-23,2012-01-11,CORD,1,44YC01P00053
207,I-N,Alcorn,104671,1992-11-20,2002-10-02,CORD,1,02YC01P00008
203,IV-S,Lauderdale,104698,1985-11-06,2004-09-09,CORD,1,38YC01P00006
514,III-S,Hinds,104728,1995-02-02,2004-09-28,CORD,1,25YC01P00114
2866,III-S,Hinds,104736,1989-02-15,2001-12-11,CORD,1,25YC01P00474
153,III-N,Madison,104744,1989-05-17,2002-02-08,CORD,1,45YC01P00001
356,IV-N,Oktibbeha,104760,2000-07-07,2001-03-23,CORD,1,53YC01P00009
351,IV-N,Oktibbeha,104779,2000-07-07,2001-03-23,CORD,1,53YC01P00008
338,IV-N,Oktibbeha,104787,2000-07-07,2002-01-11,CORD,1,53YC01P00007
684,IV-N,Oktibbeha,104795,2000-12-15,2001-11-30,CORD,1,53YC01P00018
687,IV-N,Oktibbeha,104809,2000-12-15,2001-11-30,CORD,1,53YC01P00019
328,III-S,Hinds,104825,1999-04-02,2001-06-15,CORD,1,25YC01P00023
496,III-S,Hinds,104833,1995-03-22,2002-01-18,CORD,1,25YC01P00092
497,III-S,Hinds,104841,1995-03-22,2002-01-18,CORD,1,25YC01P00094
664,IV-N,Lowndes,104906,2000-05-03,2004-08-18,CORD,1,44YC01P00046
2275,IV-N,Lowndes,104914,2000-05-03,2004-08-18,CORD,1,44YC01P00047
855,IV-N,Lowndes,104922,2000-05-03,2004-08-18,CORD,1,44YC01P00048
856,IV-N,Lowndes,104930,2000-05-03,2004-07-13,CORD,1,44YC01P00051
669,IV-N,Lowndes,104949,2000-05-03,2004-11-30,CORD,1,44YC01P00049
152,IV-S,Lauderdale,104965,1993-09-18,2002-09-24,CORD,1,38YC01P00001
136,I-N,Alcorn,105058,2000-07-05,2003-01-23,CORD,1,02YC01P00001
7776,V-W,Warren,105082,2003-09-30,2009-12-03,CORD,1,75YC03P00504
7848,V-W,Warren,105090,2003-09-30,2003-11-20,CORD,1,75YC03P00505
18685,V-W,Warren,105090,2004-03-04,2010-06-02,CORD,2,75YC08P00100
8328,V-W,Warren,105104,2003-09-30,2004-05-13,CORD,1,75YC04P00076
8640,V-W,Warren,105112,2004-03-04,2011-09-29,CORD,1,75YC04P00079
7853,V-W,Warren,105120,2003-09-30,2003-11-20,CORD,1,75YC03P00482
18689,V-W,Warren,105120,2004-03-04,2010-06-02,CORD,2,75YC08P00101
8554,V-W,Warren,105139,2004-03-04,2012-12-13,CORD,1,75YC04P00078
8558,V-W,Warren,105163,2004-03-04,2009-12-07,CORD,1,75YC04P00172
3380,V-W,Warren,105198,2001-01-09,2002-07-17,CORD,1,75YC01P00424
6085,V-W,Warren,105201,1999-10-20,2000-02-03,CORD,1,75YC01P00020
6087,V-W,Warren,105228,1999-10-20,2000-02-03,CORD,1,75YC01P00021
6088,V-W,Warren,105236,1999-10-20,2000-03-08,CORD,1,75YC01P00022
200,III-S,Hinds,105287,1983-10-16,2003-07-23,VOL,1,25YC01P00005
519,III-S,Hinds,105295,1993-02-11,2002-02-26,CORD,1,25YC01P00122
527,III-S,Hinds,105325,1997-01-30,2002-09-23,CORD,1,25YC01P00129
3381,III-S,Hinds,105341,1999-04-21,2014-05-01,CORD,1,25YC01P00866
3382,III-S,Hinds,105368,1999-04-21,2003-11-05,CORD,1,25YC01P00867
3383,III-S,Hinds,105376,1999-04-21,2003-11-05,CORD,1,25YC01P00868
305,V-W,Warren,105384,2001-01-11,2003-05-20,CORD,1,75YC01P00027
7941,V-W,Warren,105384,2003-10-16,2009-02-05,CORD,2,75YC01P00027
306,V-W,Warren,105392,2001-01-11,2003-05-20,CORD,1,75YC01P00028
7942,V-W,Warren,105392,2003-10-16,2004-07-22,VOL,2,75YC01P00028
14769,V-W,Warren,105392,2006-10-13,2009-02-05,CORD,3,75YC06P00454
5325,V-W,Warren,105406,2001-01-11,2003-05-20,CORD,1,75YC01P00029
7943,V-W,Warren,105406,2003-10-16,2004-07-22,CORD,2,75YC01P00029
14770,V-W,Warren,105406,2006-10-13,2009-01-22,CORD,3,75YC06P00455
238,IV-N,Lowndes,105430,1998-12-09,2003-04-16,CORD,1,44YC01P00008
137,IV-S,Neshoba,105449,2000-08-09,2001-10-11,CORD,1,50YC01P00001
340,IV-S,Neshoba,105457,2000-07-20,2001-06-14,CORD,1,50YC01P00003
1245,II-W,Leflore,105503,2000-07-18,2001-08-30,CORD,1,42YC01P00061
1246,II-W,Leflore,105511,2000-07-18,2001-08-30,CORD,1,42YC01P00062
1247,II-W,Leflore,105538,2000-07-18,2001-08-30,CORD,1,42YC01P00063
202,IV-S,Clarke,105546,1999-04-05,2003-12-08,CORD,1,12YC01P00005
226,IV-S,Clarke,105554,1999-04-05,2003-12-08,CORD,1,12YC01P00006
560,IV-N,Lowndes,105589,1999-07-15,2002-09-14,CORD,1,44YC01P00035
561,IV-N,Lowndes,105597,1999-07-15,2002-09-14,CORD,1,44YC01P00036
562,IV-N,Lowndes,105600,1999-07-15,2002-09-14,CORD,1,44YC01P00037
2020,I-N,Marshall,105627,2000-06-02,2002-04-09,CORD,1,47YC01P00025
3599,I-N,Marshall,105635,2000-06-02,2002-04-09,CORD,1,47YC01P00224
444,I-N,Marshall,105724,1992-04-22,2004-08-24,CORD,1,47YC01P00014
166,III-S,Hinds,105740,1997-12-19,2002-07-17,CORD,1,25YC01P00004
165,III-S,Hinds,105759,1997-12-19,2004-09-17,CORD,1,25YC01P00003
164,III-S,Hinds,105767,1998-02-23,2004-09-17,CORD,1,25YC01P00002
2345,II-E,Tate,105805,2001-02-12,2002-01-09,CORD,1,69YC01P00014
1040,IV-S,Lauderdale,105813,1997-07-21,2001-09-06,CORD,1,38YC01P00114
1041,IV-S,Lauderdale,105821,1997-05-20,2001-09-06,CORD,1,38YC01P00115
1016,IV-S,Lauderdale,105848,2000-10-19,2001-11-29,CORD,1,38YC01P00112
297,IV-N,Lowndes,105856,1996-07-27,2006-03-15,CORD,1,44YC01P00011
133,IV-S,Clarke,105945,1996-12-19,2001-11-02,CORD,1,12YC01P00001
145,IV-S,Clarke,105953,1996-12-19,2001-10-02,CORD,1,12YC01P00002
1840,IV-S,Clarke,105961,1996-12-19,2001-10-02,CORD,1,12YC01P00026
177,IV-S,Clarke,105988,1996-12-19,2003-05-23,CORD,1,12YC01P00003
487,III-S,Hinds,106062,1999-09-14,2003-02-11,CORD,1,25YC01P00083
488,III-S,Hinds,106070,1999-09-14,2003-02-11,CORD,1,25YC01P00084
129,V-E,Smith,106089,2000-06-05,2001-10-09,CORD,1,65YC01P00001
10656,V-E,Smith,106089,2005-02-03,2006-03-03,CORD,2,65YC05P00033
130,V-E,Smith,106097,2000-06-05,2001-10-08,CORD,1,65YC01P00002
13215,V-E,Smith,106097,2006-02-07,2007-08-29,CORD,2,65YC06P00004
2144,IV-N,Winston,106119,2000-06-28,2007-09-13,CORD,1,80YC01P00061
2145,IV-N,Winston,106127,2000-06-28,2004-10-06,CORD,1,80YC01P00062
3603,III-S,Hinds,106143,1998-02-04,2003-09-30,CORD,1,25YC01P00869
3604,III-S,Hinds,106151,1994-12-01,2002-09-12,CORD,1,25YC01P00870
3605,III-S,Hinds,106178,1998-02-04,2002-07-25,CORD,1,25YC01P00871
3606,III-S,Hinds,106186,1998-02-04,2002-09-19,CORD,1,25YC01P00377
2157,II-E,DeSoto,106232,1998-04-12,2006-03-02,CORD,1,17YC01P00169
3151,III-S,Hinds,106240,2001-11-01,2002-07-01,CORD,1,25YC01P00617
332,III-S,Hinds,106399,2000-11-16,2002-03-26,CORD,1,25YC01P00024
333,III-S,Hinds,106402,2000-11-16,2002-03-26,CORD,1,25YC01P00025
12150,V-W,Warren,106615,2005-08-23,2007-12-20,CORD,1,75YC05P00508
12148,V-W,Warren,106623,2005-08-23,2006-02-27,CORD,1,75YC05P00506
3465,III-N,Madison,106666,1989-08-01,2003-12-04,CORD,1,45YC01P00014
3610,III-N,Madison,106674,1995-09-06,2003-12-04,CORD,1,45YC01P00028
555,IV-N,Lowndes,106682,1999-08-04,2003-12-10,CORD,1,44YC01P00031
556,IV-N,Lowndes,106690,2000-05-26,2001-04-11,CORD,1,44YC01P00034
3612,I-S,Lafayette,106704,1998-09-02,2002-07-23,CORD,1,36YC01P00057
3611,I-S,Lafayette,106712,1998-09-02,2002-07-23,CORD,1,36YC01P00058
7457,I-S,Lafayette,106720,1998-09-02,2002-07-23,CORD,1,36YC01P00059
7458,I-S,Lafayette,106739,1998-09-02,2002-07-23,CORD,1,36YC01P00060
446,I-N,Marshall,106747,2000-07-31,2001-08-14,CORD,1,47YC01P00015
219,II-W,Issaquena,106771,2000-03-08,2001-08-28,CORD,1,28YC01P00003
217,II-W,Issaquena,106798,1996-09-13,2001-08-28,CORD,1,28YC01P00002
168,II-W,Issaquena,106801,1998-07-15,2002-07-17,CORD,1,28YC01P00001
154,V-W,Warren,106836,1997-01-24,2001-10-18,CORD,1,75YC01P00003
429,II-E,DeSoto,106852,2001-02-16,2003-02-18,CORD,1,17YC01P00029
171,IV-N,Lowndes,106860,2000-11-07,2001-07-11,CORD,1,44YC01P00002
3618,III-S,Hinds,106895,2000-06-06,2000-06-06,CORD,1,25YC01P00874
3619,III-S,Hinds,106909,2000-06-06,2000-06-06,CORD,1,25YC01P00875
3620,III-S,Hinds,106917,2000-06-06,2000-06-06,CORD,1,25YC01P00876
3621,III-S,Hinds,106925,2000-06-06,2000-06-06,CORD,1,25YC01P00877
2191,III-S,Hinds,106933,1999-10-12,2001-04-17,CORD,1,25YC01P00163
216,IV-S,Wayne,106941,1994-11-10,2006-02-16,CORD,1,77YC01P00004
310,IV-N,Choctaw,106968,1996-05-30,2001-08-14,CORD,1,10YC01P00004
311,IV-N,Choctaw,106976,1996-05-30,2001-08-14,CORD,1,10YC01P00005
2470,III-S,Hinds,106992,2001-01-23,2002-07-08,CORD,1,25YC01P00343
21841,III-S,Hinds,106992,2009-06-02,2009-11-23,CORD,2,25YC09P01337
163,IV-N,Calhoun,107042,2001-01-04,2002-06-20,CORD,1,07YC01P00001
535,IV-N,Attala,107077,2001-01-30,2006-03-06,CORD,1,04YC01P00009
516,III-S,Hinds,107107,1993-04-10,2002-06-05,CORD,1,25YC01P00116
5944,IV-N,Lowndes,107190,2002-03-06,2003-04-30,CORD,1,44YC01P00050
489,III-S,Hinds,107263,2000-04-26,2006-11-17,CORD,1,25YC01P00085
490,III-S,Hinds,107271,2000-04-26,2006-11-17,CORD,1,25YC01P00086
5223,III-S,Hinds,107328,1998-04-29,2002-06-18,CORD,1,25YC01P00030
2111,III-S,Hinds,107336,1994-07-19,2003-10-24,CORD,1,25YC01P00213
2112,III-S,Hinds,107344,1994-08-16,2002-04-16,CORD,1,25YC01P00214
287,IV-S,Lauderdale,107506,1999-10-29,2005-02-03,CORD,1,38YC01P00015
6001,IV-S,Lauderdale,107514,1999-10-29,2005-10-28,CORD,1,38YC02P00395
384,IV-N,Lowndes,107603,2000-09-18,2010-03-19,CORD,1,44YC01P00024
660,I-N,Tippah,107654,2000-10-13,2003-09-02,CORD,1,70YC01P00027
649,IV-S,Scott,107743,2001-02-15,2002-02-26,CORD,1,62YC01P00018
991,IV-S,Scott,107751,2001-02-15,2002-02-26,CORD,1,62YC01P00046
650,IV-S,Scott,107778,2001-02-15,2002-02-26,CORD,1,62YC01P00019
953,IV-S,Scott,107786,2001-02-15,2002-03-12,CORD,1,62YC01P00021
347,I-N,Alcorn,107794,1998-03-19,2009-04-08,CORD,1,02YC01P00016
349,I-N,Alcorn,107808,1998-03-19,2009-04-08,CORD,1,02YC01P00017
223,IV-S,Newton,107840,2000-10-13,2002-04-01,CORD,1,51YC01P00002
262,IV-S,Clarke,107859,1992-05-14,2006-06-08,CORD,1,12YC01P00012
263,IV-S,Clarke,107867,1992-05-14,2007-08-16,CORD,1,12YC01P00013
264,IV-S,Clarke,107875,1992-05-14,2008-08-11,CORD,1,12YC01P00014
261,IV-S,Clarke,107883,1992-10-14,2007-09-28,CORD,1,12YC01P00011
470,III-S,Hinds,107891,1998-07-21,2013-02-01,CORD,1,25YC01P00065
22800,III-S,Hinds,107905,2009-05-20,2011-09-22,CORD,1,25YC09P01555
472,III-S,Hinds,107913,1998-07-21,2004-10-12,CORD,1,25YC01P00067
473,III-S,Hinds,107921,1998-07-21,2005-09-29,CORD,1,25YC01P00068
2520,II-E,Tunica,107956,1998-11-04,2003-09-15,CORD,1,72YC01P00019
2485,II-E,Tunica,107964,1998-11-04,2003-09-15,CORD,1,72YC01P00020
2486,II-E,Tunica,107972,1998-11-04,2003-09-15,CORD,1,72YC01P00021
2487,II-E,Tunica,107980,1998-11-04,2004-06-07,CORD,1,72YC01P00022
2488,II-E,Tunica,107999,1998-11-04,2004-04-27,CORD,1,72YC01P00023
22829,II-E,DeSoto,107999,2009-10-13,2013-03-26,CORD,2,17YC09P01161
2489,II-E,Tunica,108006,1998-11-04,2003-09-15,CORD,1,72YC01P00024
2490,II-E,Tunica,108014,1998-11-04,2004-04-27,CORD,1,72YC01P00025
495,III-S,Hinds,108057,1998-11-23,2001-07-31,CORD,1,25YC01P00091
499,III-S,Hinds,108081,2000-07-06,2001-06-26,CORD,1,25YC01P00096
500,III-S,Hinds,108103,2000-07-06,2001-06-26,CORD,1,25YC01P00097
501,III-S,Hinds,108111,2000-07-06,2001-06-26,CORD,1,25YC01P00098
10335,III-S,Hinds,108111,2004-11-22,2011-02-23,CORD,2,25YC04P01697
4769,III-S,Hinds,108138,2000-07-06,2002-05-31,CORD,1,25YC01P00099
491,III-S,Hinds,108162,1997-01-29,2004-04-29,CORD,1,25YC01P00087
492,III-S,Hinds,108170,1998-12-15,2004-11-03,CORD,1,25YC01P00088
390,IV-S,Kemper,108278,1998-09-02,2008-06-25,CORD,1,35YC01P00003
284,IV-S,Lauderdale,108286,2001-02-27,2001-04-26,CORD,1,38YC01P00014
2760,IV-S,Lauderdale,108286,2001-06-28,2001-11-15,CORD,2,38YC01P00014
594,IV-S,Kemper,108294,1998-09-15,2002-07-01,CORD,1,35YC01P00006
309,IV-S,Kemper,108308,1999-03-09,2004-08-19,CORD,1,35YC01P00002
308,IV-S,Kemper,108316,1999-03-29,2004-11-24,CORD,1,35YC01P00001
197,I-N,Benton,108367,2000-11-03,2001-10-23,CORD,1,05YC01P00002
160,I-N,Benton,108375,2000-10-11,2001-10-23,CORD,1,05YC01P00001
127,II-E,DeSoto,108510,1993-06-26,2001-03-22,CORD,1,17YC01P00001
132,II-E,DeSoto,108529,1993-06-23,2001-03-22,CORD,1,17YC01P00002
2341,IV-S,Lauderdale,108561,1999-08-19,2002-11-07,CORD,1,38YC01P00025
19157,III-S,Hinds,108626,2008-06-09,2010-08-11,CORD,1,25YC08P00707
323,I-N,Alcorn,108634,1998-11-11,2005-11-30,CORD,1,02YC01P00013
2400,II-E,DeSoto,108642,2000-10-12,2001-10-18,CORD,1,17YC01P00148
352,III-S,Hinds,108758,1999-07-16,2001-03-16,CORD,1,25YC01P00029
3687,IV-N,Winston,108782,1998-04-23,2005-05-09,CORD,1,80YC01P00053
1913,IV-N,Winston,108790,1998-04-23,2001-06-14,CORD,1,80YC01P00052
291,IV-N,Winston,108820,1999-08-09,2004-11-30,CORD,1,80YC01P00001
292,IV-N,Winston,108839,1999-08-09,2004-11-30,CORD,1,80YC01P00002
293,IV-N,Winston,108847,1999-08-09,2004-11-30,CORD,1,80YC01P00003
256,II-E,Panola,108855,2000-10-24,2006-07-26,CORD,1,54YC01P00005
257,II-E,Panola,108863,2000-10-24,2006-07-26,CORD,1,54YC01P00006
2595,II-E,DeSoto,108901,2000-01-04,2008-08-20,CORD,1,17YC01P00246
2515,II-E,DeSoto,108928,2000-01-04,2008-05-02,CORD,1,17YC01P00132
7664,III-S,Hinds,108952,1994-03-24,2003-06-04,CORD,1,25YC01P00894
526,III-S,Hinds,108960,1994-10-11,2002-09-07,CORD,1,25YC01P00128
2192,III-S,Hinds,108979,1998-08-11,2001-06-26,CORD,1,25YC01P00074
290,IV-N,Oktibbeha,109010,1995-06-02,2004-01-23,VOL,1,53YC01P00005
322,IV-N,Oktibbeha,109029,1995-06-02,2004-01-23,VOL,1,53YC01P00006
1025,IV-S,Lauderdale,109053,1999-07-23,2005-11-30,CORD,1,38YC01P00113
2004,I-N,Marshall,109126,2001-06-28,2001-10-17,CORD,1,47YC01P00026
2005,I-N,Marshall,109134,2001-06-28,2003-07-31,CORD,1,47YC01P00028
1353,I-N,Marshall,109185,1999-01-14,2002-09-10,CORD,1,47YC01P00063
1354,I-N,Marshall,109193,1999-01-14,2001-06-12,CORD,1,47YC01P00064
1355,I-N,Marshall,109207,1999-01-14,2002-09-10,CORD,1,47YC01P00065
403,III-S,Hinds,109274,1997-11-07,2003-07-01,CORD,1,25YC01P00041
404,III-S,Hinds,109282,1997-11-07,2003-07-01,CORD,1,25YC01P00042
543,IV-N,Lowndes,109290,1997-09-05,2001-05-02,CORD,1,44YC01P00029
544,IV-N,Lowndes,109304,1997-09-05,2001-05-02,CORD,1,44YC01P00030
5883,II-E,Tate,109339,1993-12-23,2001-07-03,CORD,1,69YC01P00022
749,II-E,Tate,109355,1997-08-04,2004-12-01,CORD,1,69YC01P00003
2404,II-E,Tate,109363,1997-08-04,2004-08-04,CORD,1,69YC01P00024
5368,II-E,Tate,109371,1997-08-04,2005-07-06,CORD,1,69YC01P00025
2407,II-E,Tate,109398,1997-08-04,2005-08-01,CORD,1,69YC01P00026
3269,IV-N,Lowndes,109444,2001-11-19,2001-11-19,CORD,1,44YC01P00334
139,IV-N,Lowndes,109460,1997-02-05,2005-03-07,CORD,1,44YC01P00001
211,IV-N,Lowndes,109487,1999-03-22,2004-07-03,CORD,1,44YC01P00005
2344,III-S,Hinds,109509,2000-02-02,2002-04-04,CORD,1,25YC01P00296
475,III-S,Hinds,109568,1998-06-15,2002-06-04,CORD,1,25YC01P00070
476,III-S,Hinds,109576,1996-09-10,2002-06-04,CORD,1,25YC01P00071
477,III-S,Hinds,109584,1998-06-15,2002-06-04,CORD,1,25YC01P00072
478,III-S,Hinds,109592,1998-08-18,2002-06-04,CORD,1,25YC01P00073
380,III-S,Hinds,109622,2000-10-31,2001-04-04,CORD,1,25YC01P00035
2107,IV-S,Newton,109649,1995-11-07,2001-11-08,CORD,1,51YC01P00010
3694,IV-S,Lauderdale,109673,2001-02-15,2003-03-10,CORD,1,38YC01P00172
6521,IV-S,Lauderdale,109673,2003-04-04,2003-04-22,CORD,2,38YC03P00270
3695,IV-S,Lauderdale,109681,2001-02-15,2003-03-10,CORD,1,38YC01P00496
6522,IV-S,Lauderdale,109681,2003-04-04,2003-04-22,CORD,2,38YC02P00133
3696,IV-S,Lauderdale,109703,2001-02-15,2001-06-26,CORD,1,38YC01P00402
20241,IV-S,Lauderdale,109703,2008-11-12,2010-03-24,CORD,2,38YC08P00399
3697,IV-S,Lauderdale,109711,2001-02-15,2001-06-26,CORD,1,38YC01P00497
20250,IV-S,Lauderdale,109711,2008-10-28,2010-03-31,CORD,2,38YC08P00402
3698,IV-S,Lauderdale,109738,2001-02-15,2001-06-26,CORD,1,38YC01P00498
20427,IV-S,Lauderdale,109738,2008-10-17,2010-03-31,CORD,2,38YC08P00419
17375,IV-S,Lauderdale,109746,2007-09-26,2008-10-01,CORD,1,38YC07P00734
545,II-E,DeSoto,109770,2001-02-18,2007-02-26,CORD,1,17YC01P00032
546,II-E,DeSoto,109789,2001-02-18,2007-02-26,CORD,1,17YC01P00033
547,II-E,DeSoto,109797,2001-02-18,2007-02-26,CORD,1,17YC01P00034
2381,II-E,Tunica,109819,1999-12-24,2001-09-26,CORD,1,72YC01P00009
2382,II-E,Tunica,109827,1999-12-24,2001-09-17,CORD,1,72YC01P00010
2477,III-S,Hinds,109835,2000-12-21,2001-11-16,CORD,1,25YC01P00362
236,IV-S,Clarke,109878,1996-01-19,2009-07-23,CORD,1,12YC01P00007
180,IV-S,Clarke,109886,1998-05-07,2006-06-26,CORD,1,12YC01P00004
359,IV-S,Clarke,109908,1999-11-22,2001-05-21,CORD,1,12YC01P00019
360,IV-S,Clarke,109916,1999-11-19,2004-05-26,CORD,1,12YC01P00020
361,IV-S,Clarke,109924,1999-11-19,2001-10-22,CORD,1,12YC01P00021
254,IV-S,Clarke,109932,2000-03-31,2004-11-18,CORD,1,12YC01P00010
253,IV-S,Clarke,109940,2000-04-03,2004-11-18,CORD,1,12YC01P00009
252,IV-S,Clarke,109959,2000-04-03,2004-11-18,CORD,1,12YC01P00008
299,IV-S,Clarke,109967,1999-11-15,2001-03-23,CORD,1,12YC01P00015
300,IV-S,Clarke,109975,1999-11-15,2001-03-23,CORD,1,12YC01P00016
301,IV-S,Clarke,109983,1999-11-15,2001-03-23,CORD,1,12YC01P00017
336,IV-S,Clarke,109991,1999-11-03,2001-10-22,CORD,1,12YC01P00018
9958,IV-S,Clarke,109991,2004-09-27,2006-05-03,CORD,2,12YC04P00172
3169,IV-S,Clarke,110000,1999-10-31,2001-10-22,CORD,1,12YC01P00115
9959,IV-S,Clarke,110000,2004-09-27,2006-05-03,CORD,2,12YC04P00173
157,III-N,Madison,110043,1995-03-22,2007-06-08,CORD,1,45YC01P00002
210,III-N,Madison,110086,1998-02-02,2001-10-29,CORD,1,45YC01P00006
212,III-N,Madison,110094,1998-02-02,2001-05-15,CORD,1,45YC01P00007
184,III-N,Madison,110108,2001-01-03,2001-08-22,CORD,1,45YC01P00004
3708,III-N,Madison,110116,1996-09-06,2002-05-31,CORD,1,45YC01P00030
1072,III-S,Hinds,110132,1996-04-29,2004-11-17,CORD,1,25YC01P00164
3712,I-N,Marshall,110140,1999-10-29,2001-10-17,CORD,1,47YC01P00280
3713,I-N,Marshall,110159,1999-10-29,2001-11-28,CORD,1,47YC01P00281
451,IV-S,Wayne,110183,2000-12-28,2001-11-21,CORD,1,77YC01P00008
448,IV-S,Wayne,110191,2000-12-28,2001-11-21,CORD,1,77YC01P00011
450,IV-S,Wayne,110205,2000-12-28,2001-11-21,CORD,1,77YC01P00010
449,IV-S,Wayne,110213,2000-12-28,2001-11-21,CORD,1,77YC01P00009
1881,IV-S,Wayne,110264,2000-09-13,2002-10-30,CORD,1,77YC01P00002
1882,IV-S,Wayne,110272,2000-09-13,2002-10-30,CORD,1,77YC01P00003
4685,IV-S,Wayne,110280,2000-11-01,2002-05-09,CORD,1,77YC01P00006
452,IV-S,Wayne,110299,2000-11-01,2001-11-21,CORD,1,77YC01P00007
3714,II-W,Leflore,110345,1997-07-14,2005-08-17,CORD,1,42YC01P00069
3715,II-W,Leflore,110353,1997-07-14,2005-08-17,CORD,1,42YC01P00070
3497,II-W,Leflore,110361,1999-08-12,2003-03-18,CORD,1,42YC01P00071
296,II-W,Leflore,110388,1999-08-30,2005-09-29,CORD,1,42YC01P00019
5639,I-N,Alcorn,110396,1996-03-14,2001-06-21,CORD,1,02YC01P00014
1563,I-N,Alcorn,110418,1998-09-22,2003-03-24,CORD,1,02YC01P00058
386,I-N,Alcorn,110426,2000-09-11,2001-03-23,CORD,1,02YC01P00024
387,I-N,Alcorn,110434,2000-09-11,2001-03-23,CORD,1,02YC01P00025
367,I-N,Alcorn,110442,1997-07-19,2004-06-11,CORD,1,02YC01P00018
368,I-N,Alcorn,110450,1997-07-19,2004-06-11,CORD,1,02YC01P00020
370,I-N,Alcorn,110469,1997-07-19,2003-04-15,CORD,1,02YC01P00023
1559,I-N,Alcorn,110477,1999-09-27,2005-12-19,CORD,1,02YC01P00055
1561,I-N,Alcorn,110485,1999-09-22,2005-12-19,CORD,1,02YC01P00056
1562,I-N,Alcorn,110493,1999-09-27,2005-12-19,CORD,1,02YC01P00057
3724,III-S,Hinds,110663,1995-06-26,2003-09-22,CORD,1,25YC01P00885
406,III-S,Hinds,110736,1997-12-02,2001-09-14,CORD,1,25YC01P00044
7973,III-S,Hinds,110736,2003-12-01,2013-09-01,CORD,2,25YC03P02216
416,III-S,Hinds,110744,1997-12-02,2002-07-25,CORD,1,25YC01P00047
410,III-S,Hinds,110752,1997-12-02,2001-06-26,CORD,1,25YC01P00045
420,III-S,Hinds,110760,1997-12-02,2001-06-26,CORD,1,25YC01P00051
335,III-S,Hinds,110779,1995-07-27,2004-04-29,CORD,1,25YC01P00026
2682,III-S,Hinds,110787,2000-03-23,2000-12-05,CORD,1,25YC01P00449
3039,III-S,Hinds,110787,2001-04-26,2008-08-26,CORD,2,25YC01P00587
398,V-W,Warren,110892,2000-09-09,2002-03-21,CORD,1,75YC01P00032
431,V-W,Warren,110906,2000-09-09,2002-03-21,CORD,1,75YC01P00038
11216,V-W,Warren,110906,2005-04-19,2007-09-27,CORD,2,75YC05P00270
433,V-W,Warren,110914,2000-09-09,2002-03-21,CORD,1,75YC01P00039
435,V-W,Warren,110922,2000-09-09,2002-03-21,CORD,1,75YC01P00040
436,V-W,Warren,110930,2000-09-09,2002-03-21,CORD,1,75YC01P00041
